"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"1406","Lepidium latifolium","2007-05-23 09:56:00 -0600","","Socorro County, NM, USA",33.5869359673,-107.0529060319,"","broadleaved pepperweed","https://www.inaturalist.org/observations/103476395","https://inaturalist-open-data.s3.amazonaws.com/photos/173191930/medium.jpeg","tomkennedy",103476395,"broadleaved pepperweed","Plantae",60153,1,0,"2007/05/23 9:56 AM MDT","2007-05-23","2007-05-23 15:56:00 UTC","Mountain Time (US & Canada)",1716,1716,"",NA,"false","","",1153393,"Tom Kennedy","2021-12-22 16:28:09 UTC","2022-07-26 16:45:13 UTC","research","CC-BY-NC",NA,NA,"false"
"1407","Lepidium latifolium","2007-05-23 09:44:00 -0600","","Socorro County, NM, USA",33.5869359673,-107.0529060319,"","broadleaved pepperweed","https://www.inaturalist.org/observations/103476394","https://inaturalist-open-data.s3.amazonaws.com/photos/173191916/medium.jpeg","tomkennedy",103476394,"broadleaved pepperweed","Plantae",60153,1,0,"2007/05/23 9:44 AM MDT","2007-05-23","2007-05-23 15:44:00 UTC","Mountain Time (US & Canada)",1716,1716,"",NA,"false","","",1153393,"Tom Kennedy","2021-12-22 16:28:08 UTC","2022-07-26 16:45:13 UTC","research","CC-BY-NC",NA,NA,"false"
"1408","Lepidium latifolium","2021-10-09 11:07:25 -0600","","Cibola National Forest, Albuquerque, NM, US",35.1326305,-106.4649116667,"","broadleaved pepperweed","https://www.inaturalist.org/observations/97679134","https://inaturalist-open-data.s3.amazonaws.com/photos/162487434/medium.jpg","chriduva",97679134,"broadleaved pepperweed","Plantae",60153,1,0,"Sat Oct 09 2021 11:07:25 GMT-0600 (MDT)","2021-10-09","2021-10-09 17:07:25 UTC","Mountain Time (US & Canada)",22,22,"",NA,"false","","",2391856,"Chris Duvall","2021-10-09 18:55:05 UTC","2021-10-14 02:41:24 UTC","research","CC-BY-NC",NA,3,"false"
"1409","Lepidium latifolium","2021-09-17 11:11:57 -0700","","Belen, NM 87002, USA",34.5355527778,-106.7691305556,"","broadleaved pepperweed","https://www.inaturalist.org/observations/95605171","https://inaturalist-open-data.s3.amazonaws.com/photos/158736603/medium.jpeg","gentilcore",95605171,"broadleaved pepperweed","Plantae",60153,1,0,"2021-09-17 11:11:57","2021-09-17","2021-09-17 18:11:57 UTC","Arizona",NA,NA,"",NA,"false","gps","gps",3074460,"Dominic Gentilcore","2021-09-21 00:46:36 UTC","2024-05-14 17:41:46 UTC","research","CC-BY",NA,2,"false"
"1410","Lepidium latifolium","2021-08-16 07:52:13 -0600","","Landess Ln, Jarales, NM, US",34.5986216667,-106.766525,"","broadleaved pepperweed","https://www.inaturalist.org/observations/91405652","https://static.inaturalist.org/photos/151188220/medium.jpg","jackparlapiano",91405652,"broadleaved pepperweed","Plantae",60153,1,0,"Mon Aug 16 2021 07:52:13 GMT-0600 (MDT)","2021-08-16","2021-08-16 13:52:13 UTC","Mountain Time (US & Canada)",10030,10030,"",NA,"false","","",560552,"Jack Parlapiano","2021-08-16 13:55:12 UTC","2021-11-29 13:52:22 UTC","research","",NA,3,"false"
"1411","Lepidium latifolium","2021-08-10 13:05:10 -0600","","Dixon, NM 87527, USA",36.2298339722,-105.8571309722,"","broadleaved pepperweed","https://www.inaturalist.org/observations/90735535","https://inaturalist-open-data.s3.amazonaws.com/photos/149989762/medium.jpeg","matushkaelizabethperdomo",90735535,"broadleaved pepperweed","Plantae",60153,1,0,"2021-08-10 13:05:10","2021-08-10","2021-08-10 19:05:10 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","gps","gps",765315,"Matushka Elizabeth Perdomo","2021-08-11 03:10:48 UTC","2021-11-29 13:58:05 UTC","research","CC-BY-NC",NA,2,"false"
"1412","Lepidium latifolium","2021-08-10 13:04:55 -0600","","Dixon, NM 87527, USA",36.2298339722,-105.8571309722,"","broadleaved pepperweed","https://www.inaturalist.org/observations/90735382","https://inaturalist-open-data.s3.amazonaws.com/photos/149989299/medium.jpeg","matushkaelizabethperdomo",90735382,"broadleaved pepperweed","Plantae",60153,1,0,"2021-08-10 13:04:55","2021-08-10","2021-08-10 19:04:55 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","gps","gps",765315,"Matushka Elizabeth Perdomo","2021-08-11 03:07:31 UTC","2021-11-29 13:58:08 UTC","research","CC-BY-NC",NA,2,"false"
"1413","Lepidium latifolium","2021-07-26 12:46:52 -0600","Margins slightly serrated","Valles Caldera National Preserve, Jemez Springs, NM, US",35.9583783333,-106.5898966667,"","broadleaved pepperweed","https://www.inaturalist.org/observations/88814518","https://inaturalist-open-data.s3.amazonaws.com/photos/146589769/medium.jpg","clairegentry",88814518,"","Plantae",60153,0,0,"Mon Jul 26 2021 12:46:52 GMT-0600 (MDT)","2021-07-26","2021-07-26 18:46:52 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",1987492,"Claire Gentry","2021-07-27 13:40:34 UTC","2021-07-28 02:01:30 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1414","Lepidium latifolium","2021-07-26 08:14:23 -0600","","Valley Creek North, El Paso, TX 79932, USA",31.8752910446,-106.6040945426,"","broadleaved pepperweed","https://www.inaturalist.org/observations/88712147","https://static.inaturalist.org/photos/146403471/medium.jpeg","elaine_potter",88712147,"broadleaved pepperweed","Plantae",60153,1,0,"2021-07-26 08:14:23","2021-07-26","2021-07-26 14:14:23 UTC","Mountain Time (US & Canada)",113,113,"",NA,"false","gps","gps",3832045,"Elaine Potter","2021-07-26 17:15:06 UTC","2021-11-30 12:52:24 UTC","needs_id","",NA,2,"false"
"1415","Lepidium latifolium","2021-07-22 16:51:50 -0600","","Taos, NM, US",36.3840783333,-105.649545,"","broadleaved pepperweed","https://www.inaturalist.org/observations/88335615","https://static.inaturalist.org/photos/145735423/medium.jpg","karinms",88335615,"broadleaved pepperweed","Plantae",60153,1,0,"Thu Jul 22 2021 16:51:50 GMT-0600 (MDT)","2021-07-22","2021-07-22 22:51:50 UTC","Mountain Time (US & Canada)",64,64,"",NA,"false","","",728531,"","2021-07-24 01:48:16 UTC","2021-08-01 18:02:35 UTC","research","",NA,3,"false"
"1416","Lepidium latifolium","2021-07-17 19:29:19 -0600","","Frenchy's Field Park, Santa Fe, NM, US",35.6722,-105.9834883333,"","broadleaved pepperweed","https://www.inaturalist.org/observations/87646459","https://inaturalist-open-data.s3.amazonaws.com/photos/144524366/medium.jpg","glmory",87646459,"broadleaved pepperweed","Plantae",60153,1,0,"Sat Jul 17 2021 19:29:19 GMT-0600 (MDT)","2021-07-17","2021-07-18 01:29:19 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",52839,"Jesse Rorabaugh","2021-07-19 00:19:58 UTC","2021-07-19 12:13:15 UTC","needs_id","CC0",NA,3,"false"
"1417","Lepidium latifolium","2021-07-06 14:09:10 -0600","","NM-17, Chama, NM, US",36.9105216667,-106.5762716667,"","broadleaved pepperweed","https://www.inaturalist.org/observations/85954795","https://inaturalist-open-data.s3.amazonaws.com/photos/141515871/medium.jpg","adixon2003",85954795,"broadleaved pepperweed","Plantae",60153,1,0,"Tue Jul 06 2021 14:09:10 GMT-0600 (MDT)","2021-07-06","2021-07-06 20:09:10 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",4691013,"","2021-07-06 20:20:28 UTC","2021-07-09 02:39:14 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1418","Lepidium latifolium","2021-07-04 09:21:13 -0600","","Ascarate, El Paso, TX, US",31.6374945763,-106.3103159587,"","broadleaved pepperweed","https://www.inaturalist.org/observations/85673130","https://inaturalist-open-data.s3.amazonaws.com/photos/140998647/medium.jpg","kevinfloyd",85673130,"broadleaved pepperweed","Plantae",60153,1,0,"Sun Jul 04 2021 09:21:13 GMT-0600 (MDT)","2021-07-04","2021-07-04 15:21:13 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",93152,"Kevin Floyd","2021-07-04 20:30:15 UTC","2025-01-21 18:09:53 UTC","research","CC-BY",NA,3,"false"
"1419","Lepidium latifolium","2021-07-02 14:31:48 -0600","","Taos",36.4004745483,-105.590133667,"","broadleaved pepperweed","https://www.inaturalist.org/observations/85382637","https://static.inaturalist.org/photos/140473146/medium.jpeg","dillon_alexander",85382637,"broadleaved pepperweed","Plantae",60153,1,0,"Fri Jul 02 2021 14:31:48 GMT -0600 (MDT)","2021-07-02","2021-07-02 20:31:48 UTC","Mountain Time (US & Canada)",39,39,"",NA,"false","","",3749767,"Dillon Alexander","2021-07-02 20:32:11 UTC","2021-07-03 02:29:50 UTC","research","",NA,333,"false"
"1420","Lepidium latifolium","2021-07-01 11:16:29 -0600","This is a bad weed. ","S Oliver Dr, Aztec, NM, US",36.8238897343,-108.0202555564,"","broadleaved pepperweed","https://www.inaturalist.org/observations/85231263","https://static.inaturalist.org/photos/140202816/medium.jpg","c38_southwes",85231263,"broadleaved pepperweed","Plantae",60153,1,0,"Thu Jul 01 2021 11:16:29 GMT-0600 (MDT)","2021-07-01","2021-07-01 17:16:29 UTC","Mountain Time (US & Canada)",7,7,"",NA,"false","","",4555382,"Andrew Foster","2021-07-01 17:20:37 UTC","2022-04-01 23:10:40 UTC","research","",NA,3,"false"
"1421","Lepidium latifolium","2021-05-19 08:08:51 -0600","","Upper Valley, El Paso, TX, US",31.8215640202,-106.5634331705,"","broadleaved pepperweed","https://www.inaturalist.org/observations/82789166","https://inaturalist-open-data.s3.amazonaws.com/photos/135909868/medium.jpg","kevinfloyd",82789166,"broadleaved pepperweed","Plantae",60153,1,0,"Wed May 19 2021 08:08:51 GMT-0600 (MDT)","2021-05-19","2021-05-19 14:08:51 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",93152,"Kevin Floyd","2021-06-13 03:34:28 UTC","2025-01-21 18:09:53 UTC","research","CC-BY",NA,3,"false"
"1422","Lepidium latifolium","2021-06-02 16:31:08 -0600","","Camino de Lucia, Corrales, NM, US",35.2411283333,-106.590645,"","broadleaved pepperweed","https://www.inaturalist.org/observations/82208453","https://inaturalist-open-data.s3.amazonaws.com/photos/134908300/medium.jpg","deekyn",82208453,"broadleaved pepperweed","Plantae",60153,1,0,"Wed Jun 02 2021 16:31:08 GMT-0600 (MDT)","2021-06-02","2021-06-02 22:31:08 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",207642,"","2021-06-08 21:16:47 UTC","2021-06-09 02:35:11 UTC","research","CC-BY-NC",NA,3,"false"
"1423","Lepidium latifolium","2021-06-02 13:55:31 -0600","","Belen, NM, US",34.6318666667,-106.748725,"","broadleaved pepperweed","https://www.inaturalist.org/observations/82046991","https://inaturalist-open-data.s3.amazonaws.com/photos/134625696/medium.jpg","fshirley",82046991,"broadleaved pepperweed","Plantae",60153,1,0,"Wed Jun 02 2021 13:55:31 GMT-0600 (MDT)","2021-06-02","2021-06-02 19:55:31 UTC","Mountain Time (US & Canada)",13,13,"",NA,"false","","",1828853,"","2021-06-07 17:08:29 UTC","2021-07-03 17:08:53 UTC","research","CC-BY-NC",NA,3,"false"
"1424","Lepidium latifolium","2021-05-03 10:44:45 -0600","","Rio Grande Valley State Park, Albuquerque, NM, US",35.19698667,-106.64061667,"","broadleaved pepperweed","https://www.inaturalist.org/observations/77007048","https://inaturalist-open-data.s3.amazonaws.com/photos/125934179/medium.jpg","caitlippitt",77007048,"broadleaved pepperweed","Plantae",60153,1,0,"Mon May 03 2021 10:44:45 GMT-0600 (MDT)","2021-05-03","2021-05-03 16:44:45 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",1577454,"Cait Lippitt","2021-05-03 17:37:35 UTC","2021-05-08 23:17:33 UTC","research","CC-BY-NC",NA,3,"false"
"1425","Lepidium latifolium","2021-05-02 14:14:53 -0600","","Belen, NM 87002, USA",34.66922361,-106.73787883,"","broadleaved pepperweed","https://www.inaturalist.org/observations/76675755","https://static.inaturalist.org/photos/125409015/medium.jpeg","ameliavogel",76675755,"broadleaved pepperweed","Plantae",60153,1,0,"2021-05-02 14:14:53","2021-05-02","2021-05-02 20:14:53 UTC","Mountain Time (US & Canada)",10,10,"",NA,"false","","",3024323,"Amelia Vogel","2021-05-02 20:16:57 UTC","2021-12-20 13:48:18 UTC","research","",NA,2,"false"
"1426","Lepidium latifolium","2021-04-30 10:59:41 -0600","","Belen, NM, US",34.6693910519,-106.7381345854,"","broadleaved pepperweed","https://www.inaturalist.org/observations/75865655","https://inaturalist-open-data.s3.amazonaws.com/photos/124136027/medium.jpg","ziatelfair",75865655,"broadleaved pepperweed","Plantae",60153,1,0,"Fri Apr 30 2021 10:59:41 GMT-0600 (MDT)","2021-04-30","2021-04-30 16:59:41 UTC","Mountain Time (US & Canada)",5,5,"",NA,"false","","",2820413,"","2021-04-30 17:00:09 UTC","2021-12-20 13:27:10 UTC","research","CC-BY-NC",NA,3,"false"
"1427","Lepidium latifolium","2020-06-20 08:31:24 -0600","","Don Felipe Rd SW, Albuquerque, NM, US",34.98995333,-106.68981167,"","broadleaved pepperweed","https://www.inaturalist.org/observations/50329881","https://inaturalist-open-data.s3.amazonaws.com/photos/79917823/medium.jpg","keyjustice",50329881,"broadleaved pepperweed","Plantae",60153,1,0,"Sat Jun 20 2020 08:31:24 GMT-0600 (MDT)","2020-06-20","2020-06-20 14:31:24 UTC","Mountain Time (US & Canada)",5,5,"",NA,"false","","",2692541,"keyjustice","2020-06-20 21:51:48 UTC","2021-03-03 03:21:57 UTC","research","CC-BY-NC",NA,3,"false"
"1428","Conium maculatum","2024-10-31 15:49:17 -0600","","New Mexico State University, Las Cruces, NM, US",32.2806883333,-106.7557533333,"","poison hemlock","https://www.inaturalist.org/observations/250579798","https://inaturalist-open-data.s3.amazonaws.com/photos/448183603/medium.jpeg","walicia",250579798,"poison hemlock","Plantae",52998,1,0,"2024-10-31 15:49:17-06:00","2024-10-31","2024-10-31 21:49:17 UTC","Mountain Time (US & Canada)",29,29,"",NA,"false","","",8684857,"","2024-11-05 17:16:01 UTC","2024-11-05 21:22:57 UTC","casual","CC-BY-NC",NA,3,"true"
"1429","Conium maculatum","2024-08-05 12:23:08 -0600","","Lincoln National Forest, Cloudcroft, NM, US",32.83102,-105.737275,"","poison hemlock","https://www.inaturalist.org/observations/234043987","https://inaturalist-open-data.s3.amazonaws.com/photos/416012712/medium.jpeg","etymomel",234043987,"","Plantae",52998,0,0,"2024-08-05 12:23:08-06:00","2024-08-05","2024-08-05 18:23:08 UTC","Mountain Time (US & Canada)",7,7,"",NA,"false","","",452267,"Melanie","2024-08-05 23:23:04 UTC","2024-08-05 23:23:35 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1430","Conium maculatum","2024-07-01 17:08:22 -0600","","Sugarite Canyon State Park, Raton, NM, US",36.96172,-104.3875666667,"","poison hemlock","https://www.inaturalist.org/observations/227454585","https://inaturalist-open-data.s3.amazonaws.com/photos/403513530/medium.jpg","jeff_back",227454585,"poison hemlock","Plantae",52998,1,0,"2024-07-01 17:08:22-06:00","2024-07-01","2024-07-01 23:08:22 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",930482,"Jeff Back","2024-07-06 05:36:36 UTC","2024-07-06 06:03:24 UTC","research","CC-BY-NC",NA,3,"false"
"1431","Conium maculatum","2024-07-02 19:10:00 -0600","","US-64, Ute Park, NM, US",36.5373216667,-105.19645,"","poison hemlock","https://www.inaturalist.org/observations/227131108","https://static.inaturalist.org/photos/402896400/medium.jpg","lisa-gwx",227131108,"","Plantae",52998,0,0,"2024-07-02 19:10:00-06:00","2024-07-02","2024-07-03 01:10:00 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",301777,"Lisa Gewax","2024-07-04 17:18:15 UTC","2024-07-04 17:18:37 UTC","needs_id","",NA,3,"false"
"1432","Conium maculatum","2024-06-15 15:41:56 -0600","","NM-72, Raton, NM, US",36.9080383333,-104.0669945,"","poison hemlock","https://www.inaturalist.org/observations/223015664","https://inaturalist-open-data.s3.amazonaws.com/photos/395111220/medium.jpg","christopherrustay",223015664,"poison hemlock","Plantae",52998,1,0,"2024-06-15 15:41:56-06:00","2024-06-15","2024-06-15 21:41:56 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",4322475,"Christopher Rustay","2024-06-16 04:06:04 UTC","2024-06-23 02:05:29 UTC","research","CC-BY-NC",NA,3,"false"
"1433","Conium maculatum","2024-06-07 08:52:00 -0600","","Grant, New Mexico, United States",32.8865339722,-107.844165,"","poison hemlock","https://www.inaturalist.org/observations/221143797","https://inaturalist-open-data.s3.amazonaws.com/photos/391601204/medium.jpeg","andrewtree",221143797,"poison hemlock","Plantae",52998,2,0,"2024/06/07 8:52 AM","2024-06-07","2024-06-07 14:52:00 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","","",1927245,"Andrew Tree","2024-06-07 18:21:54 UTC","2024-06-10 04:19:58 UTC","research","CC-BY",NA,NA,"false"
"1434","Conium maculatum","2024-06-06 12:51:53 -0600","","Lincoln, NM 88338, USA",33.52374741,-105.46867252,"","poison hemlock","https://www.inaturalist.org/observations/221112267","https://static.inaturalist.org/photos/391546086/medium.jpeg","adamcupito",221112267,"poison hemlock","Plantae",52998,0,0,"2024-06-06 12:51:53","2024-06-06","2024-06-06 18:51:53 UTC","Mountain Time (US & Canada)",6,6,"",NA,"false","","",3036985,"Adam Cupito","2024-06-07 15:26:52 UTC","2024-06-10 00:28:29 UTC","needs_id","",NA,2,"false"
"1435","Conium maculatum","2024-05-26 15:22:00 -0600","","Grant County, US-NM, US",32.8688829669,-107.9842037681,"","poison hemlock","https://www.inaturalist.org/observations/219427338","https://inaturalist-open-data.s3.amazonaws.com/photos/388386407/medium.jpeg","knightericm",219427338,"Poison Hemlock","Plantae",52998,0,0,"2024/05/26 3:22 PM","2024-05-26","2024-05-26 21:22:00 UTC","Mountain Time (US & Canada)",8,8,"",NA,"false","","",23016,"Eric Knight","2024-05-30 23:06:53 UTC","2024-10-23 11:40:24 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1436","Conium maculatum","2024-05-25 16:52:00 -0600","","Grant County, NM, USA",32.9723233333,-108.5228583333,"","poison hemlock","https://www.inaturalist.org/observations/218276362","https://inaturalist-open-data.s3.amazonaws.com/photos/386235973/medium.jpeg","radhaveach",218276362,"poison hemlock","Plantae",52998,1,0,"2024/05/25 4:52 PM","2024-05-25","2024-05-25 22:52:00 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","","",6375545,"Radha Veach","2024-05-26 02:45:41 UTC","2024-05-26 17:20:20 UTC","research","CC-BY-NC",NA,NA,"false"
"1437","Conium maculatum","2024-05-25 18:35:07 -0600","","Frontage Rd, Wagon Mound, NM, US",36.0101166667,-104.7075666667,"","poison hemlock","https://www.inaturalist.org/observations/218255185","https://inaturalist-open-data.s3.amazonaws.com/photos/386193583/medium.jpg","tohmi",218255185,"poison hemlock","Plantae",52998,2,0,"2024-05-25 18:35:07-06:00","2024-05-25","2024-05-26 00:35:07 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",3953234,"Tohmi Barrett","2024-05-26 00:38:02 UTC","2024-05-26 22:54:57 UTC","research","CC-BY-NC",NA,3,"false"
"1438","Conium maculatum","2024-01-19 12:43:59 -0700","","Silver City, NM, US",32.9265068441,-108.5649972432,"","poison hemlock","https://www.inaturalist.org/observations/197082143","https://static.inaturalist.org/photos/347023818/medium.jpg","alesiahallmark",197082143,"","Plantae",52998,0,0,"2024-01-19 12:43:59-07:00","2024-01-19","2024-01-19 19:43:59 UTC","Mountain Time (US & Canada)",9561,9561,"",NA,"false","","",1842668,"Alesia Hallmark","2024-01-19 19:46:11 UTC","2024-06-09 00:36:53 UTC","needs_id","",NA,3,"false"
"1439","Conium maculatum","2023-10-08 11:16:44 -0600","","Cibola National Forest, Albuquerque, NM, US",35.2184633333,-106.4455033333,"","poison hemlock","https://www.inaturalist.org/observations/186766131","https://inaturalist-open-data.s3.amazonaws.com/photos/326458815/medium.jpg","terrierteacher",186766131,"","Plantae",52998,0,0,"2023-10-08 11:16:44-06:00","2023-10-08","2023-10-08 17:16:44 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",2752933,"Teresa Shaefer Randall","2023-10-08 22:06:15 UTC","2024-06-23 05:32:17 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1440","Conium maculatum","2023-09-03 09:14:19 -0600","","Carrizozo, NM 88301, USA",33.4963694444,-105.8077888889,"","poison hemlock","https://www.inaturalist.org/observations/181640910","https://inaturalist-open-data.s3.amazonaws.com/photos/316550283/medium.jpeg","matt_becker",181640910,"poison hemlock","Plantae",52998,1,0,"2023-09-03 09:14:19","2023-09-03","2023-09-03 15:14:19 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","gps","gps",3923686,"Matt Becker","2023-09-03 21:51:20 UTC","2024-08-25 20:49:39 UTC","research","CC-BY-NC",NA,2,"false"
"1441","Conium maculatum","2023-08-14 11:41:00 -0600","Private Property east of Sandia Crest. Hemlock plants in shady area near bottom of swale. ","New Mexico, US",35.2898652265,-106.5017073569,"Photo","poison hemlock","https://www.inaturalist.org/observations/181156531","https://inaturalist-open-data.s3.amazonaws.com/photos/315683666/medium.jpeg","ken_mateik",181156531,"poison hemlock","Plantae",52998,1,0,"2023/08/14 11:41 AM","2023-08-14","2023-08-14 17:41:00 UTC","Mountain Time (US & Canada)",NA,28706,"obscured",NA,"true","","",3407564,"Ken Mateik","2023-09-01 04:42:34 UTC","2023-09-05 17:19:53 UTC","research","CC-BY-NC",NA,NA,"false"
"1442","Conium maculatum","2023-08-15 13:46:00 -0600","","Lincoln County, NM, USA",33.4020579632,-105.7915928005,"","poison hemlock","https://www.inaturalist.org/observations/180341360","https://inaturalist-open-data.s3.amazonaws.com/photos/314106655/medium.jpeg","wildlander",180341360,"poison hemlock","Plantae",52998,1,1,"2023/08/15 1:46 PM","2023-08-15","2023-08-15 19:46:00 UTC","Mountain Time (US & Canada)",31,31,"",NA,"false","","",395895,"Jared Gorrell","2023-08-26 21:35:53 UTC","2025-01-20 19:39:33 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1443","Conium maculatum","2023-07-23 18:47:32 -0600","","Cibola National Forest, Albuquerque, NM, US",35.206425,-106.446305,"","poison hemlock","https://www.inaturalist.org/observations/174609468","https://static.inaturalist.org/photos/303363569/medium.jpg","matttryc",174609468,"poison hemlock","Plantae",52998,1,0,"2023-07-23 18:47:32-06:00","2023-07-23","2023-07-24 00:47:32 UTC","Mountain Time (US & Canada)",280,280,"",NA,"false","","",384994,"","2023-07-24 02:14:42 UTC","2024-06-23 06:23:03 UTC","research","",NA,3,"false"
"1444","Conium maculatum","2023-07-12 18:01:19 -0600","","Cibola National Forest, Placitas, NM, US",35.2337216667,-106.411195,"","poison hemlock","https://www.inaturalist.org/observations/172623338","https://static.inaturalist.org/photos/299692229/medium.jpg","sal_ingraham",172623338,"poison hemlock","Plantae",52998,1,0,"2023-07-12 18:01:19-06:00","2023-07-12","2023-07-13 00:01:19 UTC","Mountain Time (US & Canada)",6,6,"",NA,"false","","",1518050,"Sally Ingraham","2023-07-13 04:06:25 UTC","2024-06-23 06:37:57 UTC","research","",NA,3,"false"
"1445","Conium maculatum","2023-07-05 11:45:20 -0600","","Cloudcroft, NM 88317, USA",32.8310829722,-105.7376129722,"","poison hemlock","https://www.inaturalist.org/observations/171634798","https://static.inaturalist.org/photos/297852014/medium.jpeg","jillburgess",171634798,"poison hemlock","Plantae",52998,1,0,"2023-07-05 11:45:20","2023-07-05","2023-07-05 17:45:20 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","gps","gps",1571820,"Jill Burgess","2023-07-07 22:13:20 UTC","2024-06-23 06:38:04 UTC","research","",NA,2,"false"
"1446","Conium maculatum","2023-07-02 20:52:00 -0600","","McKinley County, NM, USA",35.3768415782,-108.5145218543,"","poison hemlock","https://www.inaturalist.org/observations/170959167","https://inaturalist-open-data.s3.amazonaws.com/photos/296597835/medium.jpg","matt_becker",170959167,"poison hemlock","Plantae",52998,1,0,"2023/07/02 8:52 PM","2023-07-02","2023-07-03 02:52:00 UTC","Mountain Time (US & Canada)",100,100,"",NA,"false","","",3923686,"Matt Becker","2023-07-04 03:08:50 UTC","2024-08-25 20:49:39 UTC","research","CC-BY-NC",NA,NA,"false"
"1447","Conium maculatum","2023-07-02 09:41:21 -0600","","Sugarite Canyon State Park, Raton, NM, US",36.9402283333,-104.3792416667,"","poison hemlock","https://www.inaturalist.org/observations/170689241","https://static.inaturalist.org/photos/296083823/medium.jpg","holly457",170689241,"poison hemlock","Plantae",52998,2,0,"2023-07-02 09:41:21-06:00","2023-07-02","2023-07-02 15:41:21 UTC","Mountain Time (US & Canada)",15,15,"",NA,"false","","",4482984,"Holly Ann","2023-07-02 18:06:44 UTC","2023-11-30 05:35:29 UTC","research","",NA,3,"false"
"1448","Conium maculatum","2023-06-26 16:57:15 -0600","","Cibola National Forest, Albuquerque, NM, US",35.18793,-106.4205083333,"","poison hemlock","https://www.inaturalist.org/observations/169692702","https://static.inaturalist.org/photos/294230768/medium.jpg","sal_ingraham",169692702,"","Plantae",52998,0,0,"2023-06-26 16:57:15-06:00","2023-06-26","2023-06-26 22:57:15 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",1518050,"Sally Ingraham","2023-06-27 01:31:54 UTC","2024-06-23 06:38:08 UTC","needs_id","",NA,3,"false"
"1449","Conium maculatum","2023-06-17 10:40:47 -0600","","Lincoln National Forest, Cloudcroft, NM, US",32.9415633333,-105.806855,"","poison hemlock","https://www.inaturalist.org/observations/168134368","https://inaturalist-open-data.s3.amazonaws.com/photos/291343193/medium.jpg","gnosishead",168134368,"","Plantae",52998,0,0,"2023-06-17 10:40:47-06:00","2023-06-17","2023-06-17 16:40:47 UTC","Mountain Time (US & Canada)",21,21,"",NA,"false","","",3646836,"","2023-06-18 17:57:33 UTC","2024-06-23 06:38:11 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1450","Conium maculatum","2023-06-13 12:55:12 -0600","","Cibola National Forest, Albuquerque, NM, US",35.1876216667,-106.4208,"","poison hemlock","https://www.inaturalist.org/observations/167356267","https://static.inaturalist.org/photos/289908594/medium.jpg","heleninnm",167356267,"poison hemlock","Plantae",52998,1,0,"2023-06-13 12:55:12-06:00","2023-06-13","2023-06-13 18:55:12 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",1063245,"","2023-06-14 13:10:07 UTC","2024-06-23 06:38:18 UTC","needs_id","",NA,3,"false"
"1451","Conium maculatum","2023-06-13 11:17:31 -0600","","Wagon Mound, NM, US",35.8652293543,-104.8784805481,"","poison hemlock","https://www.inaturalist.org/observations/167221750","https://inaturalist-open-data.s3.amazonaws.com/photos/289662269/medium.jpg","bobnieman",167221750,"poison hemlock","Plantae",52998,0,0,"2023-06-13 11:17:31-06:00","2023-06-13","2023-06-13 17:17:31 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",486973,"Bob Nieman","2023-06-13 17:20:18 UTC","2024-06-23 06:38:23 UTC","needs_id","CC-BY",NA,3,"false"
