"","objectid","scientificname","displayname","subjectnumber","habitat","locality","location","coordinates","township","fipscode","local_ownership","sitename","coordinateuncertaintyinmeters","waterbodyname","numbercollected","abundance","density","grossarea","grossareaunits","infestedarea","infestedareaunits","treatmentarea","treatmentcomments","disturbance","appxquantity","percentcover","eradicationdate","plantstreated","infestationstatus","eradicationstatus","reporter","observationdate","yearaccuracy","dateentered","dateupdated","updatedby","surveyorid","observationidentifier","dateuncertaintyindays","originalreportedsubject","phenology","sex","host","hostphenology","incidence","incidenceunit","incidencestring","severity","severityunit","severitystring","verificationmethod","identificationcredibility","reviewidentifier","identificationdate","reviewed","reviewer","datereviewed","publiccomments","datacollectionmethod","visittype","surveyor","othersurveyors","reporteraffiliation","url","nadatum","comments","projectname","quantity","quantityunits","traptype","numberoftraps","targetname","targetcount","targetrange","geogwkt","geogtype","private","recordbasis","managementstatus","populationstatus","centroidtype","OriginalRecordID","resistanceprofiles","geometry"
"1",12291134,"Peganum harmala","African rue (Peganum harmala L.)",6158,NA,NA,"Eddy, New Mexico, United States","  32.85430,-104.30819",NA,"35015",NA,NA,4,NA,NA,NA,"<5%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Positive","Positive","Riki Lopez","2024-11-21T13:12:27.000Z",NA,"2024-11-25T16:55:55.433Z","2025-01-06T22:12:57.113Z",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified",NA,NA,TRUE,"Dylan Burruss","2025-01-06T22:12:57.113Z","",NA,NA,NA,NA,NA,NA,"WGS84     ","Karr Ranch Rd ","EDDMapS App",NA,NA,NA,NA,NA,NA,NA,"POINT (-104.308192 32.854299)","Point",TRUE,"Human Observation","Unknown",NA,NA,NA,"0",c(-104.308192, 32.854299)
"2",8287385,"Peganum harmala","African rue (Peganum harmala L.)",6158,NA,NA,"Otero, New Mexico, United States","  32.92117,-105.92078",NA,"35035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Positive","Positive","iNaturalist Database ","2014-04-23T00:00:00.000Z",NA,"2019-10-30T11:57:09.830Z","2014-05-05T17:26:14.000Z",NA,"2991",NA,NA,"Peganum harmala",NA,NA,NA,NA,NA,NA,"",NA,NA,"","Photographs","Verified","Chuck Sexton",NA,TRUE,"Edward Sprigg","2021-11-09T17:04:12.937Z","",NA,NA,"sea-kangaroo",NA,NA,"http://www.inaturalist.org/observations/662437",NA,"","iNaturalist API",NA,NA,NA,NA,NA,NA,NA,"POINT(-105.920783997 32.9211654663)","Point",TRUE,NA,NA,NA,NA,NA,"0",c(-105.920783997, 32.9211654663)
"1693",1617196,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.84924,-107.63285",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-15T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.63285 36.84924)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.63285, 36.84924)
"1694",1617195,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.85918,-107.63048",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.5,"Acres",NA,NA,NA,NA,"0.625     ",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-15T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.63048 36.85918)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.63048, 36.85918)
"1695",1617194,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.84967,-107.61204",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-17T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.61204 36.84967)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.61204, 36.84967)
"1696",1617193,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.85016,-107.62759",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-17T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.62759 36.85016)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.62759, 36.85016)
"1697",1617191,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.86082,-107.61671",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-16T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.61671 36.86082)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.61671, 36.86082)
"1698",1617190,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.85765,-107.61814",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-10-16T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Sonet",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.61814 36.85765)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.61814, 36.85765)
"1699",1617182,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.85047,-107.69483",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-06-15T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"A. Clifford",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.69483 36.85047)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.69483, 36.85047)
"1700",1617181,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.84829,-107.69767",NA,"35045","State Trust Land                                                                                                                                                                                        ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1996-06-15T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"A. Clifford",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-107.69767 36.84829)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-107.69767, 36.84829)
"1701",1617082,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"Socorro, New Mexico, United States","  34.35968,-106.85243",NA,"35053","La Joya Waterfowl Management Area                                                                                                                                                                       ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-01T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Meyer",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-106.85243 34.35968)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.85243, 34.35968)
"1702",1617081,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"Socorro, New Mexico, United States","  34.36410,-106.84934",NA,"35053","La Joya Waterfowl Management Area                                                                                                                                                                       ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","2000-06-01T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"M. Meyer",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-106.84934 34.3641)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-106.84934, 34.3641)
"1703",1615293,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.32207,-108.73142",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-23T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.73142 36.32207)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.73142, 36.32207)
"1704",1615292,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.31881,-108.75663",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,3,"Acres",0.5,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-23T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.75663 36.31881)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.75663, 36.31881)
"1705",1615285,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.25040,-108.87852",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-23T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.87852 36.2504)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.87852, 36.2504)
"1706",1615269,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.77303,-108.72479",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.72479 36.77303)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.72479, 36.77303)
"1707",1615267,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.77439,-108.75270",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.7527 36.77439)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.7527, 36.77439)
"1708",1615146,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"McKinley, New Mexico, United States","  35.79469,-108.49000",NA,"35031","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-10T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.49 35.79469)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.49, 35.79469)
"1709",1615138,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"McKinley, New Mexico, United States","  35.60199,-108.91967",NA,"35031","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-10T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.91967 35.60199)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.91967, 35.60199)
"1710",1614901,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.33065,-108.71140",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,3,"Acres",0.5,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-23T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.7114 36.33065)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.7114, 36.33065)
"1711",1614890,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.64394,-108.79697",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-23T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.79697 36.64394)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.79697, 36.64394)
"1712",1614856,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.81271,-108.89292",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.89292 36.81271)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.89292, 36.81271)
"1713",1614851,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.82686,-108.95096",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-108.95096 36.82686)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-108.95096, 36.82686)
"1714",1614849,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.84843,-109.03456",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"2.99999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-109.03456 36.84843)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-109.03456, 36.84843)
"1715",1614848,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.85831,-109.03914",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,3,"Acres",0.5,"Acres",NA,NA,NA,NA,"0.14999999",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-109.03914 36.85831)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-109.03914, 36.85831)
"1716",1614846,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.86340,-109.04145",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-109.04145 36.8634)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-109.04145, 36.8634)
"1717",1614844,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.86768,-109.04341",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.05,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1999-06-22T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-109.04341 36.86768)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-109.04341, 36.86768)
"1718",1614800,"Rhaponticum repens","Russian knapweed (Rhaponticum repens (L.) Hidalgo)",4388,NA,NA,"San Juan, New Mexico, United States","  36.05967,-109.01099",NA,"35045","Navajo Indian Reservation                                                                                                                                                                               ",NA,NA,NA,NA,NA,NA,0.5,"Acres",0.05,"Acres",NA,NA,NA,NA,"5.00000000",NA,NA,"Positive","Positive","Southwest Exotic Plant Mapping Program  , U.S. Geological Survey","1998-09-14T00:00:00.000Z",NA,"2011-05-24T00:00:00.000Z","2011-05-24T00:00:00.000Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"S. Burnside",NA,NA,NA,"NAD27     ","Infest Area = Canopy_Cover X Gross_Area","Bulk Data Entry",NA,NA,NA,NA,NA,NA,NA,"POINT(-109.01099 36.05967)","Point",TRUE,NA,"Unknown",NA,NA,NA,"0",c(-109.01099, 36.05967)
